Date;Open;High;Low;Close;Adj Close;Volume
15/02/2008;5.630.000;5.782.500;5.477.500;5.567.500;5.107.080;81736400
19/02/2008;5.670.000;5.680.000;5.437.500;5.485.000;5.031.403;55860800
20/02/2008;5.325.000;5.525.000;5.302.500;5.445.000;4.994.711;75901600
21/02/2008;5.500.000;5.527.500;5.290.000;5.322.500;4.882.341;64427200
22/02/2008;5.365.000;5.590.000;5.325.000;5.580.000;5.118.545;72305200
25/02/2008;5.575.000;5.640.000;5.430.000;5.577.500;5.116.253;67178400
26/02/2008;5.545.000;5.710.000;5.460.000;5.625.000;5.159.826;56542000
27/02/2008;5.597.500;5.757.500;5.562.500;5.712.500;5.240.088;53781600
28/02/2008;5.662.500;5.672.500;5.497.500;5.497.500;5.042.869;50360800
29/02/2008;5.407.500;5.480.000;5.325.000;5.347.500;4.905.274;54057600
03/03/2008;5.340.000;5.377.500;5.215.000;5.285.000;4.847.943;44902800
04/03/2008;5.250.000;5.260.000;5.027.500;5.232.500;4.799.785;77888800
05/03/2008;5.282.500;5.417.500;5.227.500;5.292.500;4.854.821;64465600
06/03/2008;5.227.500;5.262.500;4.952.500;4.960.000;4.549.819;107528400
07/03/2008;4.870.000;5.080.000;4.750.000;4.887.500;4.483.315;76750000
10/03/2008;4.827.500;4.887.500;4.600.000;4.607.500;4.226.471;77610000
11/03/2008;4.750.000;4.807.500;4.560.000;4.760.000;4.366.359;85794000
12/03/2008;4.805.000;4.847.500;4.590.000;4.630.000;4.247.110;74332000
13/03/2008;4.557.500;4.995.000;4.530.000;4.925.000;4.517.715;122052800
14/03/2008;4.950.000;4.955.000;4.545.000;4.580.000;4.201.244;115497200
17/03/2008;4.380.000;4.620.000;4.327.500;4.465.000;4.095.754;80095200
18/03/2008;4.570.000;4.750.000;4.440.000;4.742.500;4.350.308;107525600
19/03/2008;4.632.500;4.697.500;4.415.000;4.415.000;4.049.891;88047600
20/03/2008;4.467.500;4.640.000;4.387.500;4.630.000;4.247.110;63346000
24/03/2008;4.732.500;5.035.000;4.715.000;5.007.500;4.593.390;88744000
25/03/2008;5.030.000;5.175.000;4.982.500;5.080.000;4.659.894;73538800
26/03/2008;5.012.500;5.047.500;4.862.500;4.917.500;4.510.832;72165200
27/03/2008;4.842.500;4.980.000;4.767.500;4.847.500;4.446.622;60130800
28/03/2008;4.935.000;5.047.500;4.885.000;4.920.000;4.513.126;56178800
31/03/2008;4.972.500;5.065.000;4.885.000;4.947.500;4.538.351;56999200
01/04/2008;5.095.000;5.262.500;5.022.500;5.250.000;4.815.836;67687200
02/04/2008;5.265.000;5.265.000;5.050.000;5.090.000;4.669.067;61653600
03/04/2008;5.047.500;5.055.000;4.847.500;4.995.000;4.581.923;84198400
04/04/2008;4.895.000;4.920.000;4.682.500;4.695.000;4.306.734;153552800
07/04/2008;4.810.000;4.880.000;4.770.000;4.807.500;4.409.930;72949600
08/04/2008;4.750.000;4.935.000;4.750.000;4.780.000;4.384.704;63947600
09/04/2008;4.835.000;4.925.000;4.790.000;4.875.000;4.471.848;67523200
10/04/2008;4.927.500;5.127.500;4.822.500;4.970.000;4.558.991;109218400
11/04/2008;4.875.000;4.905.000;4.602.500;4.632.500;4.249.403;110628000
14/04/2008;4.615.000;4.625.000;4.450.000;4.477.500;4.107.220;78000400
15/04/2008;4.500.000;4.547.500;4.402.500;4.530.000;4.155.380;43991600
16/04/2008;4.702.500;4.770.000;4.620.000;4.710.000;4.320.493;64683600
17/04/2008;4.492.500;4.662.500;4.490.000;4.645.000;4.260.870;59696800
18/04/2008;4.787.500;4.830.000;4.690.000;4.755.000;4.361.773;57354000
21/04/2008;4.717.500;5.000.000;4.717.500;4.967.500;4.556.698;67989200
22/04/2008;4.877.500;4.930.000;4.770.000;4.875.000;4.471.848;58766800
23/04/2008;4.942.500;5.165.000;4.877.500;5.110.000;4.687.413;102049600
24/04/2008;5.140.000;5.165.000;4.912.500;4.987.500;4.575.045;65576400
25/04/2008;5.035.000;5.050.000;4.877.500;5.037.500;4.620.911;55220800
28/04/2008;5.015.000;5.090.000;4.927.500;4.947.500;4.538.351;53570000
29/04/2008;4.892.500;5.112.500;4.892.500;5.050.000;4.632.376;57340800
30/04/2008;5.110.000;5.192.500;5.075.000;5.137.500;4.712.640;106832000
01/05/2008;5.200.000;5.387.500;5.175.000;5.375.000;4.930.499;101462400
02/05/2008;5.522.500;5.630.000;5.440.000;5.630.000;5.164.413;113101600
05/05/2008;5.592.500;5.617.500;5.477.500;5.490.000;5.035.988;94339200
06/05/2008;5.475.000;5.645.000;5.390.000;5.632.500;5.166.703;72903600
07/05/2008;5.647.500;5.722.500;5.455.000;5.502.500;5.047.456;71563200
08/05/2008;5.545.000;5.562.500;5.252.500;5.487.500;5.033.695;136000000
09/05/2008;5.502.500;5.857.500;5.492.500;5.632.500;5.166.703;203035200
12/05/2008;5.705.000;5.705.000;5.417.500;5.472.500;5.019.936;100665200
13/05/2008;5.500.000;5.500.000;5.320.000;5.360.000;4.916.740;85410800
14/05/2008;5.427.500;5.660.000;5.360.000;5.517.500;5.061.213;75114800
15/05/2008;5.505.000;5.970.000;5.480.000;5.945.000;5.453.360;116546400
16/05/2008;6.045.000;6.115.000;5.907.500;6.102.500;5.597.835;109155600
19/05/2008;6.105.000;6.327.500;5.932.500;5.975.000;5.480.881;115853200
20/05/2008;5.812.500;5.880.000;5.752.500;5.820.000;5.338.699;77140400
21/05/2008;5.835.000;6.060.000;5.760.000;5.772.500;5.295.126;106666000
22/05/2008;5.855.000;5.960.000;5.762.500;5.912.500;5.423.548;69310800
23/05/2008;5.902.500;5.950.000;5.692.500;5.777.500;5.299.713;80267200
27/05/2008;5.787.500;5.847.500;5.677.500;5.840.000;5.357.045;83285600
28/05/2008;6.000.000;6.015.000;5.827.500;5.895.000;5.407.497;75173600
29/05/2008;5.897.500;5.907.500;5.772.500;5.880.000;5.393.735;69346000
30/05/2008;6.047.500;6.195.000;6.030.000;6.175.000;5.664.339;83024400
02/06/2008;6.175.000;6.247.500;6.107.500;6.200.000;5.687.274;73466000
03/06/2008;6.220.000;6.230.000;5.917.500;5.990.000;5.494.641;84069600
04/06/2008;5.857.500;6.072.500;5.825.000;6.060.000;5.558.851;83172400
05/06/2008;6.270.000;6.337.500;6.142.500;6.212.500;5.698.740;82786000
06/06/2008;6.137.500;6.145.000;5.980.000;6.015.000;5.517.575;78487600
09/06/2008;5.980.000;6.062.500;5.802.500;5.922.500;5.432.723;63791600
10/06/2008;5.762.500;5.770.000;5.535.000;5.572.500;5.111.667;122520800
11/06/2008;5.572.500;5.707.500;5.305.000;5.312.500;4.873.169;99942800
12/06/2008;5.432.500;5.537.500;5.300.000;5.345.000;4.902.980;82599200
13/06/2008;5.352.500;5.415.000;5.170.000;5.327.500;4.886.926;70574800
16/06/2008;5.270.000;5.320.000;5.212.500;5.255.000;4.820.423;63049600
17/06/2008;5.330.000;5.332.500;5.115.000;5.127.500;4.703.466;68791200
18/06/2008;5.075.000;5.250.000;4.895.000;4.977.500;4.565.873;106527200
19/06/2008;5.005.000;5.075.000;4.845.000;4.965.000;4.554.405;78492800
20/06/2008;4.855.000;4.995.000;4.852.500;4.940.000;4.531.473;74100800
23/06/2008;4.977.500;4.982.500;4.795.000;4.837.500;4.437.450;77661600
24/06/2008;4.810.000;5.112.500;4.810.000;4.997.500;4.584.217;107892800
25/06/2008;5.075.000;5.112.500;4.945.000;5.025.000;4.609.442;90097600
26/06/2008;4.875.000;4.912.500;4.767.500;4.767.500;4.373.239;84553200
27/06/2008;4.787.500;4.847.500;4.677.500;4.820.000;4.421.396;58414000
30/06/2008;4.765.000;4.807.500;4.647.500;4.680.000;4.292.974;65394000
01/07/2008;4.625.000;4.692.500;4.540.000;4.687.500;4.299.855;88146400
02/07/2008;4.665.000;4.695.000;4.500.000;4.507.500;4.134.740;76319600
03/07/2008;3.245.000;3.282.500;3.100.000;3.122.500;2.864.276;298752000
07/07/2008;3.170.000;3.190.000;2.940.000;3.025.000;2.774.839;220269200
08/07/2008;3.045.000;3.120.000;2.950.000;3.007.500;2.758.787;180528800
09/07/2008;3.015.000;3.060.000;2.955.000;2.955.000;2.710.628;141316800
10/07/2008;2.970.000;3.005.000;2.892.500;2.947.500;2.703.749;105699200
11/07/2008;2.887.500;2.990.000;2.830.000;2.917.500;2.676.230;80776000
14/07/2008;2.940.000;2.962.500;2.765.000;2.785.000;2.554.687;88231600
15/07/2008;2.760.000;2.872.500;2.675.000;2.815.000;2.582.206;112248400
16/07/2008;2.825.000;2.905.000;2.747.500;2.830.000;2.595.966;103439200
17/07/2008;2.875.000;2.875.000;2.730.000;2.840.000;2.605.138;86208000
18/07/2008;2.820.000;2.907.500;2.740.000;2.890.000;2.651.003;89972000
21/07/2008;2.935.000;2.977.500;2.882.500;2.907.500;2.667.056;57163600
22/07/2008;2.880.000;2.892.500;2.790.000;2.845.000;2.609.724;55592400
23/07/2008;2.865.000;2.960.000;2.852.500;2.930.000;2.687.696;59487600
24/07/2008;2.900.000;2.927.500;2.750.000;2.757.500;2.529.460;70562800
25/07/2008;2.785.000;2.900.000;2.727.500;2.890.000;2.651.003;103960000
28/07/2008;2.852.500;2.977.500;2.840.000;2.882.500;2.644.123;73480800
29/07/2008;2.887.500;2.985.000;2.855.000;2.912.500;2.671.642;76463600
30/07/2008;2.970.000;2.975.000;2.805.000;2.870.000;2.632.657;58849200
31/07/2008;2.862.500;2.922.500;2.830.000;2.860.000;2.623.485;48723600
01/08/2008;2.785.000;2.795.000;2.675.000;2.710.000;2.485.890;88106000
04/08/2008;2.710.000;2.725.000;2.637.500;2.645.000;2.426.264;52205200
05/08/2008;2.695.000;2.797.500;2.665.000;2.797.500;2.566.153;68584400
06/08/2008;2.805.000;2.897.500;2.715.000;2.872.500;2.634.950;81486400
07/08/2008;2.847.500;2.975.000;2.795.000;2.827.500;2.593.673;81923200
08/08/2008;2.850.000;2.875.000;2.740.000;2.750.000;2.522.581;85376400
11/08/2008;2.770.000;2.875.000;2.760.000;2.807.500;2.575.325;119643600
12/08/2008;2.830.000;2.837.500;2.727.500;2.767.500;2.538.635;141086800
13/08/2008;2.987.500;3.110.000;2.915.000;3.065.000;2.811.532;209526000
14/08/2008;3.042.500;3.372.500;3.042.500;3.250.000;2.981.231;163530400
15/08/2008;3.307.500;3.345.000;3.217.500;3.240.000;2.972.059;77765200
18/08/2008;3.262.500;3.335.000;3.227.500;3.305.000;3.031.684;89396800
19/08/2008;3.237.500;3.375.000;3.237.500;3.355.000;3.077.548;101414000
20/08/2008;3.405.000;3.530.000;3.380.000;3.520.000;3.228.903;114369200
21/08/2008;3.457.500;3.485.000;3.335.000;3.405.000;3.123.414;102156000
22/08/2008;3.430.000;3.470.000;3.330.000;3.402.500;3.121.120;45926400
25/08/2008;3.382.500;3.462.500;3.342.500;3.352.500;3.075.256;47160000
26/08/2008;3.370.000;3.372.500;3.237.500;3.272.500;3.001.871;61311200
27/08/2008;3.197.500;3.337.500;3.167.500;3.297.500;3.024.803;45462000
28/08/2008;3.302.500;3.337.500;3.252.500;3.285.000;3.013.338;36519200
29/08/2008;3.240.000;3.250.000;3.150.000;3.160.000;2.898.676;51600400
02/09/2008;3.212.500;3.240.000;3.037.500;3.080.000;2.825.291;69392800
03/09/2008;3.037.500;3.050.000;2.887.500;2.915.000;2.673.936;71485600
04/09/2008;2.882.500;2.912.500;2.857.500;2.875.000;2.637.244;71612800
05/09/2008;2.850.000;2.925.000;2.847.500;2.917.500;2.676.230;79110000
08/09/2008;2.945.000;2.945.000;2.750.000;2.797.500;2.566.153;131484000
09/09/2008;2.787.500;2.957.500;2.692.500;2.702.500;2.479.010;109829600
10/09/2008;2.735.000;2.790.000;2.687.500;2.705.000;2.481.303;64428400
11/09/2008;2.550.000;2.630.000;2.490.000;2.575.000;2.362.053;106697600
12/09/2008;2.552.500;2.570.000;2.402.500;2.547.500;2.336.827;120920000
15/09/2008;2.457.500;2.495.000;2.295.000;2.325.000;2.132.727;86398400
16/09/2008;2.242.500;2.415.000;2.200.000;2.397.500;2.199.232;124084000
17/09/2008;2.342.500;2.555.000;2.320.000;2.500.000;2.293.256;139258000
18/09/2008;2.530.000;2.855.000;2.525.000;2.722.500;2.497.355;161106000
19/09/2008;2.852.500;2.875.000;2.725.000;2.852.500;2.616.605;110734400
22/09/2008;2.830.000;2.912.500;2.777.500;2.792.500;2.561.566;70007200
23/09/2008;2.770.000;2.872.500;2.702.500;2.712.500;2.488.182;82146800
24/09/2008;2.677.500;2.867.500;2.662.500;2.812.500;2.579.913;86603600
25/09/2008;2.812.500;2.935.000;2.765.000;2.867.500;2.630.365;58832800
26/09/2008;2.797.500;2.942.500;2.745.000;2.922.500;2.680.815;64685200
29/09/2008;2.845.000;2.880.000;2.500.000;2.525.000;2.316.188;97524000
30/09/2008;2.565.000;2.702.500;2.537.500;2.677.500;2.456.077;65904400
01/10/2008;2.637.500;2.685.000;2.555.000;2.602.500;2.387.279;55720800
02/10/2008;2.620.000;2.620.000;2.320.000;2.332.500;2.139.607;78772800
03/10/2008;2.370.000;2.437.500;2.242.500;2.257.500;2.070.810;91582800
06/10/2008;2.150.000;2.155.000;1.827.500;1.962.500;1.800.205;167744000
07/10/2008;2.032.500;2.037.500;1.795.000;1.810.000;1.660.317;105998400
08/10/2008;1.745.000;1.955.000;1.727.500;1.847.500;1.694.716;121945600
09/10/2008;1.915.000;1.942.500;1.710.000;1.730.000;1.586.933;90963600
10/10/2008;1.580.000;1.832.500;1.570.000;1.702.500;1.561.707;120025200
13/10/2008;1.847.500;2.015.000;1.825.000;2.012.500;1.846.071;91653600
14/10/2008;2.087.500;2.100.000;1.912.500;1.967.500;1.804.791;120901200
15/10/2008;1.955.000;1.965.000;1.755.000;1.755.000;1.609.866;85406400
16/10/2008;1.807.500;1.935.000;1.725.000;1.925.000;1.765.807;101982000
17/10/2008;1.870.000;2.022.500;1.835.000;1.912.500;1.754.340;83941600
20/10/2008;1.977.500;1.992.500;1.902.500;1.950.000;1.788.739;59576400
21/10/2008;1.912.500;1.932.500;1.790.000;1.800.000;1.651.143;65911600
22/10/2008;1.775.000;1.850.000;1.685.000;1.732.500;1.589.226;60099600
23/10/2008;1.727.500;1.770.000;1.565.000;1.635.000;1.499.789;83219200
24/10/2008;1.500.000;1.737.500;1.492.500;1.652.500;1.515.842;79833600
27/10/2008;1.642.500;1.845.000;1.590.000;1.742.500;1.598.399;69893600
28/10/2008;1.835.000;2.007.500;1.802.500;2.005.000;1.839.191;84992000
29/10/2008;1.992.500;2.200.000;1.982.500;2.070.000;1.898.816;97728400
30/10/2008;2.187.500;2.200.000;2.025.000;2.157.500;1.979.080;65717600
31/10/2008;2.090.000;2.232.500;2.085.000;2.190.000;2.008.891;60867200
03/11/2008;2.237.500;2.277.500;2.075.000;2.110.000;1.935.508;72392400
04/11/2008;2.182.500;2.245.000;2.125.000;2.245.000;2.059.343;61956000
05/11/2008;2.162.500;2.225.000;2.127.500;2.127.500;1.951.560;78762000
06/11/2008;2.002.500;2.077.500;1.900.000;1.905.000;1.747.461;79793600
07/11/2008;2.170.000;2.267.500;2.025.000;2.180.000;1.999.719;113206800
10/11/2008;2.262.500;2.275.000;1.992.500;2.040.000;1.871.297;57639600
11/11/2008;2.010.000;2.025.000;1.930.000;1.950.000;1.788.739;57648400
12/11/2008;1.890.000;1.935.000;1.812.500;1.835.000;1.683.250;64609200
13/11/2008;1.750.000;1.987.500;1.715.000;1.985.000;1.820.845;79722800
14/11/2008;1.905.000;1.915.000;1.785.000;1.792.500;1.644.264;74102400
17/11/2008;1.775.000;1.822.500;1.737.500;1.755.000;1.609.866;38822400
18/11/2008;1.790.000;1.800.000;1.640.000;1.697.500;1.557.120;56448800
19/11/2008;1.682.500;1.725.000;1.550.000;1.557.500;1.428.698;50022000
20/11/2008;1.545.000;1.622.500;1.457.500;1.475.000;1.353.021;84703600
21/11/2008;1.522.500;1.595.000;1.437.500;1.595.000;1.463.097;59906400
24/11/2008;1.692.500;1.720.000;1.600.000;1.700.000;1.559.414;60030800
25/11/2008;1.775.000;1.780.000;1.697.500;1.747.500;1.602.986;52825600
26/11/2008;1.717.500;1.907.500;1.707.500;1.902.500;1.745.168;60079200
28/11/2008;1.872.500;1.900.000;1.842.500;1.867.500;1.713.061;17524800
01/12/2008;1.792.500;1.810.000;1.705.000;1.707.500;1.566.293;54711200
02/12/2008;1.740.000;1.825.000;1.717.500;1.802.500;1.653.437;47998800
03/12/2008;1.732.500;1.897.500;1.717.500;1.895.000;1.738.288;58463200
04/12/2008;1.857.500;1.950.000;1.727.500;1.770.000;1.623.625;46629200
05/12/2008;1.715.000;1.847.500;1.685.000;1.840.000;1.687.836;43848400
08/12/2008;1.875.000;1.912.500;1.737.500;1.780.000;1.632.798;70799200
09/12/2008;1.757.500;2.022.500;1.737.500;1.952.500;1.791.033;82976000
10/12/2008;1.990.000;2.187.500;1.957.500;2.137.500;1.960.734;96112400
11/12/2008;2.125.000;2.200.000;2.022.500;2.047.500;1.878.176;58270000
12/12/2008;1.987.500;2.162.500;1.947.500;2.150.000;1.972.200;67926800
15/12/2008;2.162.500;2.175.000;2.012.500;2.080.000;1.907.989;47699600
16/12/2008;2.100.000;2.225.000;2.080.000;2.220.000;2.036.411;52194000
17/12/2008;2.180.000;2.362.500;2.150.000;2.330.000;2.137.314;67418000
18/12/2008;2.315.000;2.322.500;2.087.500;2.115.000;1.940.094;55080800
19/12/2008;2.142.500;2.225.000;2.122.500;2.130.000;1.953.854;59312000
22/12/2008;2.162.500;2.167.500;1.927.500;2.005.000;1.839.191;52246400
23/12/2008;2.017.500;2.060.000;1.947.500;1.977.500;1.813.965;37745200
24/12/2008;1.937.500;1.985.000;1.890.000;1.930.000;1.770.393;14661600
26/12/2008;1.930.000;1.955.000;1.825.000;1.877.500;1.722.235;22615600
29/12/2008;1.902.500;1.937.500;1.780.000;1.937.500;1.777.273;46016800
30/12/2008;1.962.500;2.035.000;1.917.500;2.005.000;1.839.191;40986000
31/12/2008;1.980.000;2.067.500;1.945.000;2.017.500;1.850.657;44158000
02/01/2009;2.017.500;2.192.500;2.010.000;2.177.500;1.997.425;49712400
05/01/2009;2.152.500;2.267.500;2.137.500;2.217.500;2.034.118;70573600
06/01/2009;2.282.500;2.357.500;2.232.500;2.292.500;2.102.914;65790400
07/01/2009;2.240.000;2.240.000;2.077.500;2.155.000;1.976.786;87009600
08/01/2009;2.127.500;2.127.500;1.970.000;2.100.000;1.926.335;101449600
09/01/2009;2.100.000;2.100.000;1.977.500;1.982.500;1.818.552;76135200
12/01/2009;1.982.500;1.992.500;1.875.000;1.902.500;1.745.168;64553200
13/01/2009;1.837.500;1.985.000;1.802.500;1.912.500;1.754.340;182442400
14/01/2009;1.845.000;1.867.500;1.800.000;1.827.500;1.676.370;97490800
15/01/2009;1.837.500;1.922.500;1.800.000;1.892.500;1.735.995;99820400
16/01/2009;1.945.000;2.015.000;1.882.500;1.997.500;1.832.311;83132400
20/01/2009;1.992.500;2.000.000;1.787.500;1.802.500;1.653.437;70578800
21/01/2009;1.837.500;1.902.500;1.770.000;1.890.000;1.733.701;64847200
22/01/2009;1.830.000;1.905.000;1.787.500;1.855.000;1.701.596;54765600
23/01/2009;1.802.500;1.985.000;1.800.000;1.927.500;1.768.100;63361600
26/01/2009;1.937.500;2.050.000;1.905.000;1.992.500;1.827.725;58174800
27/01/2009;2.025.000;2.125.000;2.017.500;2.110.000;1.935.508;72530000
28/01/2009;2.185.000;2.232.500;2.115.000;2.197.500;2.015.772;72375200
29/01/2009;2.125.000;2.150.000;2.060.000;2.070.000;1.898.816;41312800
30/01/2009;2.055.000;2.110.000;1.962.500;1.987.500;1.823.138;50676000
02/02/2009;1.957.500;2.117.500;1.947.500;2.095.000;1.921.749;57799200
03/02/2009;2.100.000;2.137.500;2.042.500;2.120.000;1.944.680;39694800
04/02/2009;2.125.000;2.287.500;2.125.000;2.180.000;1.999.719;77923200
05/02/2009;2.122.500;2.365.000;2.100.000;2.340.000;2.146.487;91919200
06/02/2009;2.347.500;2.482.500;2.307.500;2.467.500;2.263.443;115788000
09/02/2009;2.457.500;2.492.500;2.367.500;2.435.000;2.233.631;71612800
10/02/2009;2.432.500;2.465.000;2.285.000;2.330.000;2.137.314;112966400
11/02/2009;2.145.000;2.222.500;1.965.000;2.037.500;1.869.004;198340000
12/02/2009;1.992.500;2.092.500;1.965.000;2.080.000;1.907.989;102402000
13/02/2009;2.032.500;2.102.500;2.017.500;2.077.500;1.905.695;76430400
17/02/2009;2.000.000;2.047.500;1.950.000;1.957.500;1.795.619;77957600
18/02/2009;1.957.500;2.075.000;1.955.000;2.010.000;1.843.777;64625200
19/02/2009;2.050.000;2.067.500;1.855.000;1.855.000;1.701.596;74398800
20/02/2009;1.830.000;1.932.500;1.812.500;1.902.500;1.745.168;77005600
23/02/2009;1.935.000;1.945.000;1.802.500;1.815.000;1.664.903;67954800
24/02/2009;1.825.000;1.980.000;1.822.500;1.977.500;1.813.965;65952400
25/02/2009;1.972.500;2.060.000;1.905.000;2.000.000;1.834.604;70236000
26/02/2009;2.070.000;2.135.000;2.040.000;2.065.000;1.894.229;111755600
27/02/2009;2.012.500;2.117.500;1.997.500;2.070.000;1.898.816;75544400
02/03/2009;2.020.000;2.062.500;1.887.500;1.895.000;1.738.288;70006400
03/03/2009;1.930.000;2.045.000;1.867.500;1.970.000;1.807.085;104137200
04/03/2009;2.022.500;2.175.000;2.005.000;2.115.000;1.940.094;110866800
05/03/2009;2.085.000;2.170.000;2.055.000;2.065.000;1.894.229;95525200
06/03/2009;2.065.000;2.172.500;2.037.500;2.097.500;1.924.042;97475600
09/03/2009;2.082.500;2.240.000;2.070.000;2.075.000;1.903.402;68276800
10/03/2009;2.150.000;2.302.500;2.130.000;2.262.500;2.075.396;125480000
11/03/2009;2.262.500;2.962.500;2.225.000;2.325.000;2.132.727;86491600
12/03/2009;2.317.500;2.487.500;2.287.500;2.462.500;2.258.857;160460400
13/03/2009;2.427.500;2.485.000;2.387.500;2.450.000;2.247.390;119515600
16/03/2009;2.475.000;2.477.500;2.335.000;2.355.000;2.160.247;69934400
17/03/2009;2.362.500;2.477.500;2.332.500;2.472.500;2.268.029;100538400
18/03/2009;2.435.000;2.622.500;2.432.500;2.550.000;2.339.120;135956000
19/03/2009;2.567.500;2.567.500;2.502.500;2.520.000;2.311.602;82264800
20/03/2009;2.557.500;2.560.000;2.317.500;2.382.500;2.185.472;109367200
23/03/2009;2.457.500;2.560.000;2.402.500;2.555.000;2.343.707;81604800
24/03/2009;2.492.500;2.515.000;2.432.500;2.445.000;2.242.804;111486800
25/03/2009;2.520.000;2.600.000;2.390.000;2.485.000;2.279.495;124385200
26/03/2009;2.525.000;2.645.000;2.497.500;2.640.000;2.421.679;133366400
27/03/2009;2.612.500;2.677.500;2.575.000;2.615.000;2.398.745;73189200
30/03/2009;2.515.000;2.547.500;2.412.500;2.447.500;2.245.097;78005200
31/03/2009;2.485.000;2.525.000;2.447.500;2.465.000;2.261.149;80527200
01/04/2009;2.435.000;2.550.000;2.342.500;2.527.500;2.318.481;88792000
02/04/2009;2.622.500;2.692.500;2.585.000;2.645.000;2.426.264;100286000
03/04/2009;2.647.500;2.837.500;2.602.500;2.830.000;2.595.966;100320800
06/04/2009;2.782.500;2.862.500;2.745.000;2.837.500;2.602.845;88728800
07/04/2009;2.782.500;2.812.500;2.722.500;2.740.000;2.513.408;60780400
08/04/2009;2.770.000;2.860.000;2.747.500;2.852.500;2.616.605;73165200
09/04/2009;2.925.000;3.020.000;2.902.500;3.010.000;2.761.079;90441200
13/04/2009;2.972.500;2.975.000;2.847.500;2.912.500;2.671.642;76762800
14/04/2009;2.872.500;3.000.000;2.860.000;2.930.000;2.687.696;71196000
15/04/2009;2.827.500;2.860.000;2.727.500;2.847.500;2.612.019;104536800
16/04/2009;2.900.000;2.955.000;2.790.000;2.920.000;2.678.522;103877200
17/04/2009;2.920.000;2.967.500;2.850.000;2.940.000;2.696.867;69576400
20/04/2009;2.827.500;2.852.500;2.747.500;2.762.500;2.534.047;59066000
21/04/2009;2.725.000;2.870.000;2.685.000;2.755.000;2.527.168;93218400
22/04/2009;2.730.000;2.952.500;2.685.000;2.837.500;2.602.845;91640400
23/04/2009;2.865.000;2.890.000;2.705.000;2.792.500;2.561.566;75395200
24/04/2009;2.820.000;2.877.500;2.752.500;2.857.500;2.621.191;75950800
27/04/2009;2.820.000;2.900.000;2.737.500;2.755.000;2.527.168;78702400
28/04/2009;2.720.000;2.820.000;2.695.000;2.762.500;2.534.047;63439200
